VRBORAN 110/35/10 TR1 POLOŽAJ REG SKLOPKE ;;;;VRBORAN 110/35/10 TR2 POLOŽAJ REG SKLOPKE ;;;;VRBORAN 35 TP1 STRUJA ;;;;VRBORAN 35 TP1 RADNA SNAGA ;;;;VRBORAN 35 TP1 JALOVA SNAGA ;;;;VRBORAN 35 TP1 NAPON ;;;;VRBORAN 35 TP2 STRUJA ;;;;VRBORAN 35 TP2 RADNA SNAGA ;;;;VRBORAN 35 TP2 JALOVA SNAGA ;;;;VRBORAN 35 TP2 NAPON ;;;;
4.12.2024. 10:45:04;;3;;4.12.2024. 10:45:04;;4;;4.12.2024. 10:07:00;;66,476425;;4.12.2024. 10:06:48;;3,990002;;4.12.2024. 10:06:42;;-0,874;;4.12.2024. 10:06:00;;34,574566;;4.12.2024. 10:05:54;;62,750893;;4.12.2024. 10:05:58;;3,820215;;4.12.2024. 10:06:12;;0,081149;;4.12.2024. 10:05:56;;34,429585;;
4.12.2024. 10:46:56;;3;;4.12.2024. 10:46:56;;4;;4.12.2024. 10:07:18;;67,582565;;4.12.2024. 10:07:44;;4,192124;;4.12.2024. 10:07:44;;0,192601;;4.12.2024. 10:07:44;;35,671116;;4.12.2024. 10:07:42;;68,522125;;4.12.2024. 10:07:42;;4,101698;;4.12.2024. 10:07:32;;1,206014;;4.12.2024. 10:07:44;;35,536011;;
4.12.2024. 10:48:48;;3;;4.12.2024. 10:48:48;;4;;4.12.2024. 10:08:48;;68,861313;;4.12.2024. 10:08:06;;4,236655;;4.12.2024. 10:08:00;;0,236913;;4.12.2024. 10:08:10;;35,640614;;4.12.2024. 10:08:08;;69,091766;;4.12.2024. 10:08:12;;4,135786;;4.12.2024. 10:08:10;;1,179247;;4.12.2024. 10:08:12;;35,487297;;
4.12.2024. 10:50:40;;3;;4.12.2024. 10:50:40;;4;;4.12.2024. 10:09:36;;67,056847;;4.12.2024. 10:08:16;;3,962065;;4.12.2024. 10:08:34;;-0,873997;;4.12.2024. 10:08:18;;34,405853;;4.12.2024. 10:09:06;;63,832672;;4.12.2024. 10:09:36;;3,90401;;4.12.2024. 10:09:06;;0,03727;;4.12.2024. 10:08:16;;34,217613;;
4.12.2024. 10:52:32;;3;;4.12.2024. 10:52:32;;4;;4.12.2024. 10:10:00;;66,982788;;4.12.2024. 10:09:50;;4,104176;;4.12.2024. 10:10:12;;0,181513;;4.12.2024. 10:11:22;;34,62104;;4.12.2024. 10:09:50;;63,622066;;4.12.2024. 10:09:52;;3,881005;;4.12.2024. 10:10:02;;0,057746;;4.12.2024. 10:11:22;;34,501911;;
4.12.2024. 10:54:24;;3;;4.12.2024. 10:54:24;;4;;4.12.2024. 10:10:46;;68,275864;;4.12.2024. 10:11:04;;4,190789;;4.12.2024. 10:11:28;;-0,810659;;4.12.2024. 10:11:28;;34,829189;;4.12.2024. 10:11:28;;69,310677;;4.12.2024. 10:11:28;;4,094259;;4.12.2024. 10:11:28;;1,114542;;4.12.2024. 10:11:28;;34,712757;;
4.12.2024. 10:56:16;;3;;4.12.2024. 10:56:16;;4;;4.12.2024. 10:11:36;;68,187759;;4.12.2024. 10:12:06;;4,008216;;4.12.2024. 10:12:00;;-0,869733;;4.12.2024. 10:11:42;;34,829189;;4.12.2024. 10:11:30;;69,310677;;4.12.2024. 10:12:10;;3,997949;;4.12.2024. 10:12:00;;1,063439;;4.12.2024. 10:11:46;;34,712757;;
4.12.2024. 10:58:08;;3;;4.12.2024. 10:58:08;;4;;4.12.2024. 10:12:30;;66,92247;;4.12.2024. 10:13:20;;4,121694;;4.12.2024. 10:12:54;;-0,789441;;4.12.2024. 10:13:20;;35,084789;;4.12.2024. 10:12:28;;67,499466;;4.12.2024. 10:13:20;;4,109703;;4.12.2024. 10:12:54;;1,159284;;4.12.2024. 10:13:20;;34,968079;;
4.12.2024. 11:00:00;;3;;4.12.2024. 11:00:00;;4;;4.12.2024. 10:13:38;;68,447128;;4.12.2024. 10:14:34;;4,206136;;4.12.2024. 10:14:32;;0,177513;;4.12.2024. 10:13:32;;35,057869;;4.12.2024. 10:13:38;;69,216232;;4.12.2024. 10:14:24;;4,130159;;4.12.2024. 10:14:12;;1,188017;;4.12.2024. 10:14:16;;35,453358;;
4.12.2024. 11:01:52;;3;;4.12.2024. 11:01:52;;4;;4.12.2024. 10:15:02;;66,39827;;4.12.2024. 10:15:06;;3,99899;;4.12.2024. 10:15:12;;-0,882514;;4.12.2024. 10:14:20;;35,56543;;4.12.2024. 10:15:00;;63,531303;;4.12.2024. 10:14:58;;3,928197;;4.12.2024. 10:14:56;;0,063387;;4.12.2024. 10:15:12;;34,944805;;
4.12.2024. 11:03:44;;3;;4.12.2024. 11:03:44;;4;;4.12.2024. 10:16:12;;65,963272;;4.12.2024. 10:16:00;;3,897893;;4.12.2024. 10:15:26;;-0,900265;;4.12.2024. 10:16:08;;33,793098;;4.12.2024. 10:16:06;;62,90451;;4.12.2024. 10:16:16;;3,786803;;4.12.2024. 10:16:16;;0,015127;;4.12.2024. 10:16:06;;33,673649;;
4.12.2024. 11:05:36;;3;;4.12.2024. 11:05:36;;4;;4.12.2024. 10:17:04;;68,055374;;4.12.2024. 10:17:04;;4,245438;;4.12.2024. 10:17:04;;0,289405;;4.12.2024. 10:17:04;;35,519478;;4.12.2024. 10:16:40;;67,901833;;4.12.2024. 10:17:04;;4,008723;;4.12.2024. 10:16:40;;1,155765;;4.12.2024. 10:17:04;;35,415989;;
4.12.2024. 11:07:28;;3;;4.12.2024. 11:07:28;;4;;4.12.2024. 10:17:34;;68,71067;;4.12.2024. 10:17:34;;4,487758;;4.12.2024. 10:17:34;;0,568155;;4.12.2024. 10:17:42;;37,10051;;4.12.2024. 10:17:36;;70,558479;;4.12.2024. 10:17:38;;4,376293;;4.12.2024. 10:17:36;;1,573441;;4.12.2024. 10:17:44;;36,958099;;
4.12.2024. 11:09:20;;3;;4.12.2024. 11:09:20;;4;;4.12.2024. 10:18:56;;67,085373;;4.12.2024. 10:18:24;;4,153129;;4.12.2024. 10:18:20;;-0,934463;;4.12.2024. 10:18:56;;35,125702;;4.12.2024. 10:18:56;;63,817032;;4.12.2024. 10:18:50;;3,983583;;4.12.2024. 10:18:30;;0,017365;;4.12.2024. 10:18:56;;34,994217;;
4.12.2024. 11:11:12;;3;;4.12.2024. 11:11:12;;4;;4.12.2024. 10:19:12;;66,374191;;4.12.2024. 10:19:16;;4,151671;;4.12.2024. 10:19:06;;0,106682;;4.12.2024. 10:19:24;;35,097317;;4.12.2024. 10:19:14;;63,333359;;4.12.2024. 10:19:38;;3,955949;;4.12.2024. 10:19:04;;0,047831;;4.12.2024. 10:19:32;;34,984623;;
4.12.2024. 11:13:04;;3;;4.12.2024. 11:13:04;;4;;4.12.2024. 10:20:48;;68,296814;;4.12.2024. 10:20:48;;4,23621;;4.12.2024. 10:19:56;;0,223434;;4.12.2024. 10:20:48;;35,28046;;4.12.2024. 10:20:48;;64,760307;;4.12.2024. 10:20:48;;4,030255;;4.12.2024. 10:20:48;;0,107515;;4.12.2024. 10:20:48;;35,170956;;
4.12.2024. 11:14:56;;3;;4.12.2024. 11:14:56;;4;;4.12.2024. 10:21:16;;67,905197;;4.12.2024. 10:21:18;;4,214982;;4.12.2024. 10:20:52;;0,145531;;4.12.2024. 10:21:48;;35,28236;;4.12.2024. 10:21:46;;66,312744;;4.12.2024. 10:21:48;;4,082789;;4.12.2024. 10:20:58;;0,090077;;4.12.2024. 10:21:00;;35,170956;;
4.12.2024. 11:16:48;;3;;4.12.2024. 11:16:48;;4;;4.12.2024. 10:22:26;;70,914726;;4.12.2024. 10:22:40;;4,382872;;4.12.2024. 10:21:56;;0,19869;;4.12.2024. 10:22:40;;35,279732;;4.12.2024. 10:22:26;;62,576328;;4.12.2024. 10:22:40;;3,847568;;4.12.2024. 10:21:34;;0,13435;;4.12.2024. 10:22:40;;35,154926;;
4.12.2024. 11:18:40;;3;;4.12.2024. 11:18:40;;4;;4.12.2024. 10:23:02;;71,293869;;4.12.2024. 10:23:02;;4,424366;;4.12.2024. 10:22:46;;0,224401;;4.12.2024. 10:23:02;;35,279839;;4.12.2024. 10:23:06;;62,046562;;4.12.2024. 10:23:34;;3,8229;;4.12.2024. 10:23:38;;0,030101;;4.12.2024. 10:23:16;;35,159191;;
4.12.2024. 11:20:32;;3;;4.12.2024. 11:20:32;;4;;4.12.2024. 10:23:38;;66,947609;;4.12.2024. 10:24:28;;4,03565;;4.12.2024. 10:24:22;;-0,889358;;4.12.2024. 10:23:20;;34,007893;;4.12.2024. 10:24:08;;69,251801;;4.12.2024. 10:24:12;;4,090905;;4.12.2024. 10:24:26;;1,141311;;4.12.2024. 10:23:20;;33,894032;;
4.12.2024. 11:22:24;;3;;4.12.2024. 11:22:24;;4;;4.12.2024. 10:25:14;;70,115036;;4.12.2024. 10:25:40;;4,051766;;4.12.2024. 10:24:40;;-0,900571;;4.12.2024. 10:24:34;;35,005947;;4.12.2024. 10:25:22;;69,342758;;4.12.2024. 10:25:20;;4,112013;;4.12.2024. 10:25:12;;1,227361;;4.12.2024. 10:24:36;;34,880325;;
4.12.2024. 11:24:16;;3;;4.12.2024. 11:24:16;;4;;4.12.2024. 10:25:38;;66,746628;;4.12.2024. 10:25:48;;4,293974;;4.12.2024. 10:25:46;;0,201055;;4.12.2024. 10:26:24;;35,400181;;4.12.2024. 10:25:50;;61,311516;;4.12.2024. 10:25:42;;3,76456;;4.12.2024. 10:25:42;;0,085838;;4.12.2024. 10:26:24;;35,274715;;
4.12.2024. 11:26:08;;3;;4.12.2024. 11:26:04;;4;;4.12.2024. 10:27:50;;69,190147;;4.12.2024. 10:26:54;;4,20034;;4.12.2024. 10:26:34;;0,206836;;4.12.2024. 10:26:48;;35,400181;;4.12.2024. 10:26:44;;63,981522;;4.12.2024. 10:27:42;;4,060391;;4.12.2024. 10:26:50;;0,114158;;4.12.2024. 10:26:46;;35,274715;;
4.12.2024. 11:26:58;;3;;4.12.2024. 11:26:08;;3;;4.12.2024. 10:28:00;;66,789886;;4.12.2024. 10:28:06;;3,990746;;4.12.2024. 10:27:18;;-0,860366;;4.12.2024. 10:27:44;;35,176395;;4.12.2024. 10:27:30;;68,88002;;4.12.2024. 10:28:14;;3,807557;;4.12.2024. 10:27:32;;1,165049;;4.12.2024. 10:27:44;;35,038235;;
4.12.2024. 11:28:00;;2;;4.12.2024. 11:28:00;;3;;4.12.2024. 10:28:28;;66,118721;;4.12.2024. 10:28:30;;3,96926;;4.12.2024. 10:28:18;;-0,799268;;4.12.2024. 10:28:26;;35,184456;;4.12.2024. 10:28:54;;68,013672;;4.12.2024. 10:29:52;;4,062777;;4.12.2024. 10:28:42;;1,211045;;4.12.2024. 10:29:38;;35,069565;;
4.12.2024. 11:28:42;;2;;4.12.2024. 11:29:52;;3;;4.12.2024. 10:29:56;;70,293076;;4.12.2024. 10:29:54;;4,24618;;4.12.2024. 10:28:28;;-0,860706;;4.12.2024. 10:29:32;;35,172199;;4.12.2024. 10:29:58;;64,835327;;4.12.2024. 10:29:58;;3,851407;;4.12.2024. 10:29:58;;1,092692;;4.12.2024. 10:30:08;;35,047478;;
4.12.2024. 11:29:52;;3;;4.12.2024. 11:31:44;;3;;4.12.2024. 10:30:20;;67,195564;;4.12.2024. 10:30:28;;4,058388;;4.12.2024. 10:30:20;;-0,86369;;4.12.2024. 10:31:26;;35,169106;;4.12.2024. 10:31:10;;68,071945;;4.12.2024. 10:31:08;;4,060185;;4.12.2024. 10:31:26;;1,175982;;4.12.2024. 10:30:44;;35,047478;;
4.12.2024. 11:31:44;;3;;4.12.2024. 11:33:36;;3;;4.12.2024. 10:31:56;;70,450752;;4.12.2024. 10:31:26;;4,279835;;4.12.2024. 10:31:40;;-0,799124;;4.12.2024. 10:32:00;;35,180454;;4.12.2024. 10:31:52;;65,701569;;4.12.2024. 10:31:28;;3,883329;;4.12.2024. 10:31:42;;1,087339;;4.12.2024. 10:32:00;;35,06546;;
4.12.2024. 11:33:36;;3;;4.12.2024. 11:35:28;;3;;4.12.2024. 10:32:04;;67,709404;;4.12.2024. 10:32:04;;4,086283;;4.12.2024. 10:32:04;;-0,842341;;4.12.2024. 10:32:44;;35,195591;;4.12.2024. 10:32:06;;64,882629;;4.12.2024. 10:32:02;;3,860214;;4.12.2024. 10:32:02;;1,094007;;4.12.2024. 10:32:48;;35,077591;;
4.12.2024. 11:35:28;;3;;4.12.2024. 11:37:20;;3;;4.12.2024. 10:33:16;;71,326782;;4.12.2024. 10:33:16;;4,283711;;4.12.2024. 10:33:02;;-0,763726;;4.12.2024. 10:33:52;;35,180199;;4.12.2024. 10:33:50;;69,525391;;4.12.2024. 10:33:00;;4,095505;;4.12.2024. 10:33:08;;1,165277;;4.12.2024. 10:33:32;;35,05006;;
4.12.2024. 11:35:40;;3;;4.12.2024. 11:39:12;;3;;4.12.2024. 10:34:02;;70,804886;;4.12.2024. 10:33:54;;4,110011;;4.12.2024. 10:34:02;;-0,777359;;4.12.2024. 10:34:38;;35,167084;;4.12.2024. 10:33:54;;69,206009;;4.12.2024. 10:34:00;;3,85901;;4.12.2024. 10:33:56;;1,104795;;4.12.2024. 10:34:36;;35,047401;;
4.12.2024. 11:37:20;;2;;4.12.2024. 11:41:04;;3;;4.12.2024. 10:34:32;;67,331451;;4.12.2024. 10:34:50;;4,015848;;4.12.2024. 10:35:38;;-0,844533;;4.12.2024. 10:35:38;;35,20364;;4.12.2024. 10:34:00;;65,940704;;4.12.2024. 10:34:26;;4,070092;;4.12.2024. 10:34:28;;1,165363;;4.12.2024. 10:35:42;;35,078594;;
4.12.2024. 11:39:12;;2;;4.12.2024. 11:42:56;;3;;4.12.2024. 10:36:08;;67,367386;;4.12.2024. 10:36:06;;4,032423;;4.12.2024. 10:37:18;;-0,84653;;4.12.2024. 10:35:58;;35,176296;;4.12.2024. 10:36:52;;65,619476;;4.12.2024. 10:36:52;;3,869251;;4.12.2024. 10:37:34;;1,107918;;4.12.2024. 10:36:12;;35,067898;;
4.12.2024. 11:41:04;;2;;4.12.2024. 11:44:48;;3;;4.12.2024. 10:37:04;;71,929047;;4.12.2024. 10:37:34;;4,314863;;4.12.2024. 10:37:34;;-0,782621;;4.12.2024. 10:36:48;;35,20248;;4.12.2024. 10:37:36;;69,408623;;4.12.2024. 10:37:36;;4,082976;;4.12.2024. 10:37:36;;1,151297;;4.12.2024. 10:37:20;;35,086414;;
4.12.2024. 11:42:56;;2;;4.12.2024. 11:46:40;;3;;4.12.2024. 10:39:18;;67,87204;;4.12.2024. 10:37:38;;4,258552;;4.12.2024. 10:37:38;;-0,810418;;4.12.2024. 10:38:02;;35,201874;;4.12.2024. 10:37:38;;65,984406;;4.12.2024. 10:37:38;;3,872518;;4.12.2024. 10:38:48;;1,185543;;4.12.2024. 10:38:40;;35,084663;;
4.12.2024. 11:44:48;;2;;4.12.2024. 11:48:32;;3;;4.12.2024. 10:39:28;;68,932083;;4.12.2024. 10:39:20;;4,066916;;4.12.2024. 10:39:02;;-0,852777;;4.12.2024. 10:38:50;;35,198288;;4.12.2024. 10:39:28;;70,068573;;4.12.2024. 10:38:58;;4,103971;;4.12.2024. 10:39:02;;1,143022;;4.12.2024. 10:39:18;;35,066486;;
4.12.2024. 11:46:40;;2;;4.12.2024. 11:50:24;;3;;4.12.2024. 10:39:50;;68,264381;;4.12.2024. 10:40:00;;4,108191;;4.12.2024. 10:40:58;;-0,766507;;4.12.2024. 10:39:34;;35,201729;;4.12.2024. 10:40:28;;67,217354;;4.12.2024. 10:41:10;;4,15738;;4.12.2024. 10:39:52;;1,206616;;4.12.2024. 10:40:12;;35,068897;;
4.12.2024. 11:48:32;;2;;4.12.2024. 11:52:16;;3;;4.12.2024. 10:41:00;;72,384125;;4.12.2024. 10:41:00;;4,362572;;4.12.2024. 10:41:20;;-0,835425;;4.12.2024. 10:40:36;;35,16523;;4.12.2024. 10:40:58;;70,84243;;4.12.2024. 10:41:12;;3,931678;;4.12.2024. 10:40:36;;1,143829;;4.12.2024. 10:40:44;;35,05825;;
4.12.2024. 11:49:24;;2;;4.12.2024. 11:54:08;;3;;4.12.2024. 10:41:24;;71,517738;;4.12.2024. 10:41:26;;4,30264;;4.12.2024. 10:41:24;;-0,770745;;4.12.2024. 10:42:26;;35,199883;;4.12.2024. 10:41:22;;69,614639;;4.12.2024. 10:41:26;;3,905272;;4.12.2024. 10:41:28;;1,117633;;4.12.2024. 10:41:22;;35,067562;;
4.12.2024. 11:50:24;;3;;4.12.2024. 11:56:00;;3;;4.12.2024. 10:43:08;;66,815521;;4.12.2024. 10:43:12;;4,030421;;4.12.2024. 10:43:08;;-0,863855;;4.12.2024. 10:43:12;;35,212894;;4.12.2024. 10:41:26;;66,275703;;4.12.2024. 10:41:32;;4,103603;;4.12.2024. 10:41:54;;1,194958;;4.12.2024. 10:43:12;;35,106171;;
4.12.2024. 11:52:16;;3;;4.12.2024. 11:57:52;;3;;4.12.2024. 10:43:52;;66,114525;;4.12.2024. 10:43:52;;3,987622;;4.12.2024. 10:43:48;;-0,871366;;4.12.2024. 10:44:02;;35,216404;;4.12.2024. 10:43:52;;67,053162;;4.12.2024. 10:43:14;;4,060879;;4.12.2024. 10:43:50;;1,131906;;4.12.2024. 10:43:24;;35,106171;;
4.12.2024. 11:54:08;;3;;4.12.2024. 11:58:32;;4;;4.12.2024. 10:44:56;;67,807076;;4.12.2024. 10:44:02;;4,057715;;4.12.2024. 10:44:38;;-0,813087;;4.12.2024. 10:45:04;;35,204124;;4.12.2024. 10:44:42;;68,756851;;4.12.2024. 10:43:54;;3,98046;;4.12.2024. 10:44:54;;1,187723;;4.12.2024. 10:45:04;;35,0867;;
4.12.2024. 11:56:00;;3;;4.12.2024. 11:59:44;;5;;4.12.2024. 10:45:40;;66,646301;;4.12.2024. 10:46:10;;4,003519;;4.12.2024. 10:45:22;;-0,849839;;4.12.2024. 10:45:16;;35,204124;;4.12.2024. 10:45:38;;67,516037;;4.12.2024. 10:45:56;;3,99749;;4.12.2024. 10:45:22;;1,147158;;4.12.2024. 10:45:32;;35,098549;;
4.12.2024. 11:57:52;;3;;4.12.2024. 11:59:46;;5;;4.12.2024. 10:46:56;;68,334198;;4.12.2024. 10:46:26;;4,084422;;4.12.2024. 10:46:12;;-0,777826;;4.12.2024. 10:45:36;;35,221771;;4.12.2024. 10:46:56;;69,33976;;4.12.2024. 10:46:38;;4,071139;;4.12.2024. 10:46:28;;1,182623;;4.12.2024. 10:46:56;;35,08231;;
4.12.2024. 11:58:06;;3;;4.12.2024. 12:01:36;;3;;4.12.2024. 10:47:22;;67,002289;;4.12.2024. 10:47:24;;4,012034;;4.12.2024. 10:47:18;;-0,848591;;4.12.2024. 10:47:00;;35,209454;;4.12.2024. 10:47:20;;67,813034;;4.12.2024. 10:47:22;;4,005493;;4.12.2024. 10:47:26;;1,149769;;4.12.2024. 10:47:12;;35,08231;;
4.12.2024. 11:59:44;;4;;4.12.2024. 12:02:20;;3;;4.12.2024. 10:48:44;;69,395767;;4.12.2024. 10:48:46;;4,155018;;4.12.2024. 10:48:40;;-0,79863;;4.12.2024. 10:48:48;;35,189983;;4.12.2024. 10:48:46;;70,244019;;4.12.2024. 10:48:44;;4,169509;;4.12.2024. 10:48:12;;1,192258;;4.12.2024. 10:48:48;;35,055893;;
4.12.2024. 12:00:14;;4;;4.12.2024. 12:03:28;;5;;4.12.2024. 10:49:02;;68,367813;;4.12.2024. 10:49:00;;4,129451;;4.12.2024. 10:49:30;;-0,827021;;4.12.2024. 10:50:02;;35,167458;;4.12.2024. 10:49:02;;69,741882;;4.12.2024. 10:49:00;;4,133664;;4.12.2024. 10:49:28;;1,168543;;4.12.2024. 10:49:04;;35,055893;;
4.12.2024. 12:01:36;;3;;4.12.2024. 12:04:02;;5;;4.12.2024. 10:50:00;;70,19278;;4.12.2024. 10:50:00;;4,212904;;4.12.2024. 10:50:36;;-0,787601;;4.12.2024. 10:50:34;;35,19025;;4.12.2024. 10:49:52;;71,786606;;4.12.2024. 10:50:00;;4,207148;;4.12.2024. 10:50:34;;1,207677;;4.12.2024. 10:49:42;;35,075714;;
4.12.2024. 12:02:36;;3;;4.12.2024. 12:05:20;;2;;4.12.2024. 10:51:22;;70,726418;;4.12.2024. 10:51:24;;4,248549;;4.12.2024. 10:50:50;;-0,791985;;4.12.2024. 10:51:26;;35,177601;;4.12.2024. 10:51:24;;71,722061;;4.12.2024. 10:51:24;;4,233965;;4.12.2024. 10:50:48;;1,199035;;4.12.2024. 10:51:02;;35,060898;;
4.12.2024. 12:03:28;;5;;4.12.2024. 12:05:46;;2;;4.12.2024. 10:52:32;;68,356468;;4.12.2024. 10:52:32;;4,111159;;4.12.2024. 10:52:32;;-0,863577;;4.12.2024. 10:52:32;;35,207336;;4.12.2024. 10:52:32;;68,91024;;4.12.2024. 10:52:24;;4,121355;;4.12.2024. 10:52:32;;1,13183;;4.12.2024. 10:52:32;;35,084393;;
4.12.2024. 12:03:58;;5;;4.12.2024. 12:07:12;;4;;4.12.2024. 10:52:40;;68,356468;;4.12.2024. 10:52:38;;4,111159;;4.12.2024. 10:52:50;;-0,864048;;4.12.2024. 10:53:14;;35,207336;;4.12.2024. 10:52:40;;68,91024;;4.12.2024. 10:53:16;;4,104483;;4.12.2024. 10:52:40;;1,13183;;4.12.2024. 10:53:20;;35,084393;;
4.12.2024. 12:05:20;;2;;4.12.2024. 12:09:04;;4;;4.12.2024. 10:53:12;;69,225296;;4.12.2024. 10:53:38;;4,155324;;4.12.2024. 10:54:00;;-0,788247;;4.12.2024. 10:54:08;;35,197273;;4.12.2024. 10:53:28;;70,241608;;4.12.2024. 10:54:04;;4,14195;;4.12.2024. 10:53:24;;1,179782;;4.12.2024. 10:54:06;;35,070702;;
4.12.2024. 12:05:50;;2;;4.12.2024. 12:10:56;;4;;4.12.2024. 10:55:34;;68,535294;;4.12.2024. 10:55:36;;4,109177;;4.12.2024. 10:55:58;;-0,861261;;4.12.2024. 10:54:44;;35,203976;;4.12.2024. 10:55:34;;69,329803;;4.12.2024. 10:55:36;;4,114298;;4.12.2024. 10:55:32;;1,188304;;4.12.2024. 10:55:22;;35,065975;;
4.12.2024. 12:07:12;;3;;4.12.2024. 12:12:48;;4;;4.12.2024. 10:56:16;;69,894623;;4.12.2024. 10:56:12;;4,15446;;4.12.2024. 10:56:16;;-0,810321;;4.12.2024. 10:55:18;;35,184734;;4.12.2024. 10:56:08;;70,82354;;4.12.2024. 10:56:06;;4,193036;;4.12.2024. 10:55:56;;1,145174;;4.12.2024. 10:55:56;;35,079876;;
4.12.2024. 12:09:04;;3;;4.12.2024. 12:14:40;;4;;4.12.2024. 10:56:18;;72,744431;;4.12.2024. 10:56:30;;4,333993;;4.12.2024. 10:56:18;;-0,769873;;4.12.2024. 10:56:26;;35,196083;;4.12.2024. 10:56:26;;70,472473;;4.12.2024. 10:56:20;;4,149278;;4.12.2024. 10:57:04;;1,130851;;4.12.2024. 10:57:12;;35,094837;;
4.12.2024. 12:10:56;;3;;4.12.2024. 12:16:32;;4;;4.12.2024. 10:57:18;;66,997673;;4.12.2024. 10:57:18;;4,022073;;4.12.2024. 10:57:18;;-0,845644;;4.12.2024. 10:57:00;;35,200047;;4.12.2024. 10:57:04;;65,334755;;4.12.2024. 10:57:04;;3,864949;;4.12.2024. 10:57:32;;1,192658;;4.12.2024. 10:58:08;;35,076252;;
4.12.2024. 12:12:48;;3;;4.12.2024. 12:18:24;;4;;4.12.2024. 10:58:30;;68,538208;;4.12.2024. 10:58:14;;4,102333;;4.12.2024. 10:58:30;;-0,8477;;4.12.2024. 10:59:28;;35,178246;;4.12.2024. 10:58:48;;69,609055;;4.12.2024. 10:58:12;;4,085115;;4.12.2024. 10:58:30;;1,14692;;4.12.2024. 10:59:18;;35,056938;;
4.12.2024. 12:14:40;;3;;4.12.2024. 12:20:16;;4;;4.12.2024. 11:00:00;;69,871201;;4.12.2024. 11:00:00;;4,236054;;4.12.2024. 10:59:04;;-0,740538;;4.12.2024. 11:00:00;;35,202095;;4.12.2024. 10:59:26;;71,097916;;4.12.2024. 11:00:00;;4,203554;;4.12.2024. 10:59:04;;1,249916;;4.12.2024. 11:00:00;;35,098316;;
4.12.2024. 12:16:32;;3;;4.12.2024. 12:20:52;;4;;4.12.2024. 11:00:08;;69,871201;;4.12.2024. 11:00:08;;4,236054;;4.12.2024. 11:00:36;;-0,783352;;4.12.2024. 11:00:16;;35,2799;;4.12.2024. 11:00:06;;71,013863;;4.12.2024. 11:00:12;;4,203554;;4.12.2024. 11:00:18;;1,217635;;4.12.2024. 11:00:14;;35,145969;;
4.12.2024. 12:18:14;;3;;4.12.2024. 12:22:08;;3;;4.12.2024. 11:01:48;;68,479218;;4.12.2024. 11:01:52;;4,13841;;4.12.2024. 11:01:06;;-0,825184;;4.12.2024. 11:01:52;;35,07283;;4.12.2024. 11:01:12;;69,525772;;4.12.2024. 11:01:52;;4,136005;;4.12.2024. 11:01:06;;1,164566;;4.12.2024. 11:01:52;;34,958588;;
4.12.2024. 12:18:24;;4;;4.12.2024. 12:22:34;;3;;4.12.2024. 11:02:42;;69,812912;;4.12.2024. 11:02:44;;4,203992;;4.12.2024. 11:02:36;;-0,79381;;4.12.2024. 11:02:06;;35,07283;;4.12.2024. 11:02:42;;70,964043;;4.12.2024. 11:02:10;;4,195086;;4.12.2024. 11:02:20;;1,155447;;4.12.2024. 11:02:08;;34,958588;;
4.12.2024. 12:20:16;;4;;4.12.2024. 12:24:00;;5;;4.12.2024. 11:03:20;;68,268242;;4.12.2024. 11:03:24;;4,12815;;4.12.2024. 11:03:38;;-0,834388;;4.12.2024. 11:03:44;;35,053997;;4.12.2024. 11:03:18;;69,245552;;4.12.2024. 11:03:00;;4,114572;;4.12.2024. 11:03:00;;1,187142;;4.12.2024. 11:02:58;;34,935436;;
4.12.2024. 12:20:40;;4;;4.12.2024. 12:24:18;;5;;4.12.2024. 11:05:20;;70,309814;;4.12.2024. 11:05:02;;4,15096;;4.12.2024. 11:04:12;;-0,768062;;4.12.2024. 11:04:08;;35,053997;;4.12.2024. 11:05:10;;70,922234;;4.12.2024. 11:04:16;;4,16936;;4.12.2024. 11:04:08;;1,204895;;4.12.2024. 11:03:52;;34,951965;;
4.12.2024. 12:22:08;;3;;4.12.2024. 12:25:12;;2;;4.12.2024. 11:05:36;;68,730011;;4.12.2024. 11:05:20;;4,179165;;4.12.2024. 11:05:28;;-0,84478;;4.12.2024. 11:04:50;;35,084583;;4.12.2024. 11:05:36;;69,364136;;4.12.2024. 11:05:36;;4,111009;;4.12.2024. 11:05:32;;1,129966;;4.12.2024. 11:04:36;;34,920765;;
4.12.2024. 12:22:44;;3;;4.12.2024. 12:27:44;;3;;4.12.2024. 11:06:42;;69,6409;;4.12.2024. 11:06:28;;4,164902;;4.12.2024. 11:06:50;;-0,825657;;4.12.2024. 11:05:56;;35,075626;;4.12.2024. 11:06:44;;70,398453;;4.12.2024. 11:06:42;;4,173429;;4.12.2024. 11:06:26;;1,142646;;4.12.2024. 11:06:34;;34,938805;;
4.12.2024. 12:24:00;;5;;4.12.2024. 12:29:36;;3;;4.12.2024. 11:07:28;;68,211586;;4.12.2024. 11:07:20;;4,104678;;4.12.2024. 11:06:54;;-0,783802;;4.12.2024. 11:06:56;;35,060158;;4.12.2024. 11:07:28;;68,677551;;4.12.2024. 11:07:20;;4,067162;;4.12.2024. 11:06:42;;1,197008;;4.12.2024. 11:07:10;;34,954346;;
