SINJ 110 TP1 STRUJA ;;;;SINJ 110 TP2 STRUJA ;;;;SINJ 110/35 TR1 POLOŽAJ REG SKLOPKE ;;;;SINJ 110/35 TR2 POLOŽAJ REG SKLOPKE ;;;;SINJ 35 MP1 NAPON ;;;;SINJ 35 MP2 NAPON ;;;;SINJ 35 TP1 7SJ STRUJA ;;;;SINJ 35 TP1 7SJ RADNA SNAGA ;;;;SINJ 35 TP1 7SJ JALOVA SNAGA ;;;;SINJ 35 TP1 NAPON ;;;;SINJ 35 TP2 7SJ STRUJA ;;;;SINJ 35 TP2 7SJ RADNA SNAGA ;;;;SINJ 35 TP2 7SJ JALOVA SNAGA ;;;;SINJ 35 TP2 NAPON ;;;;
4.12.2024. 10:02:40;;48,485268;;4.12.2024. 10:02:40;;68,625305;;4.12.2024. 10:24:02;;1;;4.12.2024. 10:26:40;;5;;4.12.2024. 10:02:40;;34,837826;;4.12.2024. 10:02:40;;34,777065;;4.12.2024. 10:02:40;;162,612152;;4.12.2024. 10:02:26;;-9,827824;;4.12.2024. 10:02:40;;-0,716939;;4.12.2024. 10:01:54;;34,843479;;4.12.2024. 10:01:40;;223,778183;;4.12.2024. 10:00:46;;-13,700798;;4.12.2024. 10:02:26;;-0,653279;;4.12.2024. 10:02:40;;34,750317;;
4.12.2024. 10:04:00;;48,485268;;4.12.2024. 10:04:56;;67,879379;;4.12.2024. 10:26:40;;5;;4.12.2024. 10:26:50;;5;;4.12.2024. 10:04:36;;34,97646;;4.12.2024. 10:04:04;;34,913902;;4.12.2024. 10:03:08;;161,120285;;4.12.2024. 10:04:06;;-9,784735;;4.12.2024. 10:03:26;;-0,716939;;4.12.2024. 10:04:40;;34,796902;;4.12.2024. 10:04:32;;223,778183;;4.12.2024. 10:04:54;;-13,755006;;4.12.2024. 10:03:06;;-0,629372;;4.12.2024. 10:04:18;;34,796902;;
4.12.2024. 10:05:20;;49,977127;;4.12.2024. 10:05:20;;69,371231;;4.12.2024. 10:26:54;;5;;4.12.2024. 10:26:52;;1;;4.12.2024. 10:05:16;;34,727478;;4.12.2024. 10:05:04;;34,650349;;4.12.2024. 10:05:08;;165,595856;;4.12.2024. 10:05:16;;-9,95153;;4.12.2024. 10:04:20;;-0,630206;;4.12.2024. 10:05:08;;34,657154;;4.12.2024. 10:05:18;;228,253738;;4.12.2024. 10:05:20;;-13,88455;;4.12.2024. 10:05:20;;-0,777263;;4.12.2024. 10:04:40;;34,424244;;
4.12.2024. 10:05:30;;49,977127;;4.12.2024. 10:05:30;;69,371231;;4.12.2024. 10:26:56;;1;;4.12.2024. 10:32:00;;4;;4.12.2024. 10:06:16;;34,525913;;4.12.2024. 10:06:04;;34,436981;;4.12.2024. 10:05:44;;162,612152;;4.12.2024. 10:05:46;;-9,8256;;4.12.2024. 10:06:42;;-0,622422;;4.12.2024. 10:06:24;;34,563988;;4.12.2024. 10:06:04;;226,761887;;4.12.2024. 10:07:32;;-13,631021;;4.12.2024. 10:06:18;;-0,637712;;4.12.2024. 10:05:46;;34,470821;;
4.12.2024. 10:08:00;;46,993416;;4.12.2024. 10:07:40;;67,133453;;4.12.2024. 10:32:00;;4;;4.12.2024. 10:34:40;;4;;4.12.2024. 10:07:36;;35,782196;;4.12.2024. 10:08:00;;35,527359;;4.12.2024. 10:07:58;;156,64473;;4.12.2024. 10:06:36;;-9,486173;;4.12.2024. 10:07:44;;-0,855379;;4.12.2024. 10:07:32;;35,681961;;4.12.2024. 10:07:36;;222,286316;;4.12.2024. 10:08:00;;-13,92625;;4.12.2024. 10:08:00;;-1,357709;;4.12.2024. 10:08:00;;35,40247;;
4.12.2024. 10:08:34;;46,24749;;4.12.2024. 10:08:22;;65,641602;;4.12.2024. 10:34:40;;4;;4.12.2024. 10:37:20;;4;;4.12.2024. 10:08:16;;35,43092;;4.12.2024. 10:08:14;;35,64798;;4.12.2024. 10:08:22;;155,152863;;4.12.2024. 10:08:22;;-9,125618;;4.12.2024. 10:08:18;;-0,7528;;4.12.2024. 10:08:12;;35,309303;;4.12.2024. 10:08:18;;219,302612;;4.12.2024. 10:08:14;;-13,92625;;4.12.2024. 10:08:12;;-1,357709;;4.12.2024. 10:08:08;;35,495632;;
4.12.2024. 10:09:52;;48,485268;;4.12.2024. 10:10:12;;69,371231;;4.12.2024. 10:37:20;;4;;4.12.2024. 10:40:00;;4;;4.12.2024. 10:08:36;;34,182701;;4.12.2024. 10:08:54;;34,249928;;4.12.2024. 10:09:42;;165,595856;;4.12.2024. 10:09:38;;-9,941523;;4.12.2024. 10:08:52;;-0,439782;;4.12.2024. 10:08:18;;34,098167;;4.12.2024. 10:10:38;;226,761887;;4.12.2024. 10:08:22;;-13,349138;;4.12.2024. 10:08:50;;-0,270207;;4.12.2024. 10:08:48;;34,19133;;
4.12.2024. 10:10:46;;47,739342;;4.12.2024. 10:13:12;;67,133453;;4.12.2024. 10:40:00;;4;;4.12.2024. 10:42:40;;4;;4.12.2024. 10:11:56;;34,694168;;4.12.2024. 10:11:54;;34,638565;;4.12.2024. 10:12:20;;162,612152;;4.12.2024. 10:12:26;;-9,660473;;4.12.2024. 10:11:16;;-0,616307;;4.12.2024. 10:11:00;;34,563988;;4.12.2024. 10:12:34;;226,761887;;4.12.2024. 10:13:12;;-13,624906;;4.12.2024. 10:12:12;;-0,639658;;4.12.2024. 10:10:54;;34,563988;;
4.12.2024. 10:13:16;;49,231194;;4.12.2024. 10:13:20;;68,625305;;4.12.2024. 10:42:40;;4;;4.12.2024. 10:45:20;;4;;4.12.2024. 10:13:20;;35,094952;;4.12.2024. 10:13:20;;35,004883;;4.12.2024. 10:12:46;;165,595856;;4.12.2024. 10:13:00;;-9,915668;;4.12.2024. 10:13:16;;-0,812846;;4.12.2024. 10:13:20;;34,890064;;4.12.2024. 10:13:00;;223,778183;;4.12.2024. 10:13:20;;-13,878434;;4.12.2024. 10:13:20;;-0,743349;;4.12.2024. 10:13:20;;34,843479;;
4.12.2024. 10:14:20;;49,977127;;4.12.2024. 10:14:16;;68,625305;;4.12.2024. 10:45:20;;4;;4.12.2024. 10:48:00;;4;;4.12.2024. 10:14:46;;35,682919;;4.12.2024. 10:14:44;;35,636341;;4.12.2024. 10:14:26;;165,595856;;4.12.2024. 10:14:38;;-10,131112;;4.12.2024. 10:14:48;;-0,839256;;4.12.2024. 10:14:44;;35,495632;;4.12.2024. 10:13:58;;228,253738;;4.12.2024. 10:14:44;;-13,906789;;4.12.2024. 10:14:40;;-0,76948;;4.12.2024. 10:14:40;;35,495632;;
4.12.2024. 10:16:00;;46,993416;;4.12.2024. 10:15:58;;66,387527;;4.12.2024. 10:48:00;;4;;4.12.2024. 10:50:40;;4;;4.12.2024. 10:15:56;;33,854359;;4.12.2024. 10:16:00;;33,689301;;4.12.2024. 10:15:00;;159,628433;;4.12.2024. 10:16:00;;-9,427516;;4.12.2024. 10:16:00;;-0,55765;;4.12.2024. 10:16:00;;33,585762;;4.12.2024. 10:16:00;;222,286316;;4.12.2024. 10:16:00;;-13,172058;;4.12.2024. 10:16:00;;-0,306902;;4.12.2024. 10:16:00;;33,585762;;
4.12.2024. 10:16:16;;46,993416;;4.12.2024. 10:16:16;;67,133453;;4.12.2024. 10:50:40;;4;;4.12.2024. 10:53:20;;4;;4.12.2024. 10:16:06;;33,856064;;4.12.2024. 10:16:04;;33,689301;;4.12.2024. 10:16:22;;161,120285;;4.12.2024. 10:16:22;;-9,427516;;4.12.2024. 10:16:10;;-0,55765;;4.12.2024. 10:16:08;;33,772091;;4.12.2024. 10:16:04;;222,286316;;4.12.2024. 10:16:16;;-13,172058;;4.12.2024. 10:16:18;;-0,306902;;4.12.2024. 10:16:02;;33,585762;;
4.12.2024. 10:17:46;;54,45269;;4.12.2024. 10:17:46;;73,100868;;4.12.2024. 10:53:20;;4;;4.12.2024. 10:56:00;;4;;4.12.2024. 10:17:36;;36,907253;;4.12.2024. 10:17:54;;36,889019;;4.12.2024. 10:18:00;;171,563263;;4.12.2024. 10:17:52;;-10,89253;;4.12.2024. 10:17:50;;-1,741337;;4.12.2024. 10:17:36;;37,172592;;4.12.2024. 10:17:56;;232,729294;;4.12.2024. 10:17:50;;-14,796916;;4.12.2024. 10:17:46;;-2,16722;;4.12.2024. 10:17:36;;37,079426;;
4.12.2024. 10:18:50;;49,977127;;4.12.2024. 10:19:50;;68,625305;;4.12.2024. 10:56:00;;4;;4.12.2024. 10:58:40;;4;;4.12.2024. 10:20:56;;35,429657;;4.12.2024. 10:21:04;;35,363297;;4.12.2024. 10:19:42;;167,087708;;4.12.2024. 10:19:00;;-10,058278;;4.12.2024. 10:21:08;;-0,852877;;4.12.2024. 10:20:36;;35,355885;;4.12.2024. 10:19:42;;225,270035;;4.12.2024. 10:19:42;;-13,726651;;4.12.2024. 10:18:46;;-0,621588;;4.12.2024. 10:21:04;;35,262722;;
4.12.2024. 10:21:20;;48,485268;;4.12.2024. 10:21:20;;62,65789;;4.12.2024. 10:58:40;;4;;4.12.2024. 11:01:20;;4;;4.12.2024. 10:21:16;;34,985325;;4.12.2024. 10:21:14;;34,937252;;4.12.2024. 10:21:20;;164,104004;;4.12.2024. 10:20:44;;-9,932904;;4.12.2024. 10:21:20;;-0,712492;;4.12.2024. 10:21:20;;34,843479;;4.12.2024. 10:21:20;;207,367767;;4.12.2024. 10:21:20;;-12,664723;;4.12.2024. 10:21:08;;-1,09056;;4.12.2024. 10:21:20;;34,843479;;
4.12.2024. 10:23:48;;49,231194;;4.12.2024. 10:23:50;;62,65789;;4.12.2024. 11:01:20;;4;;4.12.2024. 11:04:00;;4;;4.12.2024. 10:21:56;;34,993839;;4.12.2024. 10:21:24;;34,947437;;4.12.2024. 10:23:14;;168,579559;;4.12.2024. 10:23:04;;-10,112208;;4.12.2024. 10:23:24;;-0,732229;;4.12.2024. 10:22:40;;34,890064;;4.12.2024. 10:22:52;;208,859619;;4.12.2024. 10:22:56;;-12,692524;;4.12.2024. 10:23:16;;-0,760306;;4.12.2024. 10:23:02;;34,843479;;
4.12.2024. 10:24:00;;48,485268;;4.12.2024. 10:24:00;;63,403816;;4.12.2024. 11:04:00;;4;;4.12.2024. 11:06:40;;4;;4.12.2024. 10:23:46;;33,91935;;4.12.2024. 10:23:44;;33,949364;;4.12.2024. 10:24:00;;164,104004;;4.12.2024. 10:24:00;;-9,513138;;4.12.2024. 10:24:00;;-0,521512;;4.12.2024. 10:23:20;;33,72551;;4.12.2024. 10:23:46;;202,892212;;4.12.2024. 10:23:50;;-12,088726;;4.12.2024. 10:23:58;;-0,071444;;4.12.2024. 10:23:20;;33,72551;;
4.12.2024. 10:24:04;;48,485268;;4.12.2024. 10:24:06;;63,403816;;4.12.2024. 11:06:40;;4;;4.12.2024. 11:09:20;;4;;4.12.2024. 10:24:06;;34,349003;;4.12.2024. 10:24:04;;34,329224;;4.12.2024. 10:26:14;;167,087708;;4.12.2024. 10:24:10;;-9,809754;;4.12.2024. 10:24:06;;-0,521512;;4.12.2024. 10:24:02;;34,237911;;4.12.2024. 10:25:30;;205,875916;;4.12.2024. 10:24:02;;-12,277204;;4.12.2024. 10:24:08;;-0,343875;;4.12.2024. 10:24:02;;34,284496;;
4.12.2024. 10:26:02;;51,468979;;4.12.2024. 10:24:54;;65,641602;;4.12.2024. 11:09:20;;4;;4.12.2024. 11:12:00;;4;;4.12.2024. 10:26:36;;35,537945;;4.12.2024. 10:26:40;;35,440605;;4.12.2024. 10:26:40;;164,104004;;4.12.2024. 10:26:14;;-10,253707;;4.12.2024. 10:25:40;;-0,824244;;4.12.2024. 10:26:34;;35,449051;;4.12.2024. 10:26:40;;211,843353;;4.12.2024. 10:26:40;;-12,916862;;4.12.2024. 10:26:40;;-1,26903;;4.12.2024. 10:26:40;;35,355885;;
4.12.2024. 10:28:56;;49,231194;;4.12.2024. 10:27:00;;64,895668;;4.12.2024. 11:12:00;;4;;4.12.2024. 11:14:40;;4;;4.12.2024. 10:26:56;;35,53344;;4.12.2024. 10:26:44;;35,440605;;4.12.2024. 10:27:58;;162,612152;;4.12.2024. 10:28:06;;-9,887314;;4.12.2024. 10:28:12;;-0,737511;;4.12.2024. 10:26:56;;35,40247;;4.12.2024. 10:27:08;;211,843353;;4.12.2024. 10:26:56;;-12,916862;;4.12.2024. 10:26:56;;-1,26903;;4.12.2024. 10:26:46;;35,355885;;
4.12.2024. 10:29:20;;50,723053;;4.12.2024. 10:29:20;;63,403816;;4.12.2024. 11:14:40;;4;;4.12.2024. 11:17:20;;4;;4.12.2024. 10:29:06;;35,061405;;4.12.2024. 10:28:24;;34,992542;;4.12.2024. 10:29:20;;168,579559;;4.12.2024. 10:29:20;;-10,201166;;4.12.2024. 10:29:20;;-0,850931;;4.12.2024. 10:29:20;;34,936646;;4.12.2024. 10:29:20;;208,859619;;4.12.2024. 10:28:54;;-12,650547;;4.12.2024. 10:27:58;;-0,891796;;4.12.2024. 10:27:00;;34,843479;;
4.12.2024. 10:29:40;;50,723053;;4.12.2024. 10:30:50;;63,403816;;4.12.2024. 11:17:20;;4;;4.12.2024. 11:20:00;;4;;4.12.2024. 10:29:36;;35,031666;;4.12.2024. 10:30:14;;34,982975;;4.12.2024. 10:30:30;;168,579559;;4.12.2024. 10:29:34;;-10,201166;;4.12.2024. 10:29:56;;-0,850931;;4.12.2024. 10:31:16;;34,936646;;4.12.2024. 10:30:26;;208,859619;;4.12.2024. 10:30:44;;-12,681681;;4.12.2024. 10:30:04;;-0,941278;;4.12.2024. 10:31:32;;34,890064;;
4.12.2024. 10:32:00;;49,231194;;4.12.2024. 10:32:00;;64,149742;;4.12.2024. 11:20:00;;4;;4.12.2024. 11:22:40;;4;;4.12.2024. 10:31:46;;35,091312;;4.12.2024. 10:31:44;;35,026947;;4.12.2024. 10:31:56;;164,104004;;4.12.2024. 10:31:48;;-9,82004;;4.12.2024. 10:32:00;;-0,748074;;4.12.2024. 10:31:58;;35,029812;;4.12.2024. 10:31:44;;211,843353;;4.12.2024. 10:32:00;;-12,746454;;4.12.2024. 10:31:56;;-0,905417;;4.12.2024. 10:32:00;;34,936646;;
4.12.2024. 10:34:20;;48,485268;;4.12.2024. 10:32:06;;64,149742;;4.12.2024. 11:22:40;;4;;4.12.2024. 11:25:20;;4;;4.12.2024. 10:32:26;;35,06789;;4.12.2024. 10:32:44;;35,013897;;4.12.2024. 10:32:24;;167,087708;;4.12.2024. 10:33:16;;-9,972657;;4.12.2024. 10:34:00;;-0,68497;;4.12.2024. 10:33:42;;35,029812;;4.12.2024. 10:32:16;;210,351501;;4.12.2024. 10:32:04;;-12,746454;;4.12.2024. 10:32:52;;-0,913479;;4.12.2024. 10:34:20;;34,983227;;
4.12.2024. 10:34:40;;49,231194;;4.12.2024. 10:34:36;;62,65789;;4.12.2024. 11:25:20;;4;;4.12.2024. 11:26:18;;4;;4.12.2024. 10:32:36;;35,108624;;4.12.2024. 10:34:14;;35,044865;;4.12.2024. 10:34:28;;162,612152;;4.12.2024. 10:33:42;;-9,705786;;4.12.2024. 10:34:40;;-0,817294;;4.12.2024. 10:34:32;;34,936646;;4.12.2024. 10:34:22;;205,875916;;4.12.2024. 10:34:18;;-12,494316;;4.12.2024. 10:34:40;;-0,805619;;4.12.2024. 10:34:40;;34,936646;;
4.12.2024. 10:35:58;;49,231194;;4.12.2024. 10:36:00;;63,403816;;4.12.2024. 11:26:12;;4;;4.12.2024. 11:26:20;;1;;4.12.2024. 10:35:56;;35,064598;;4.12.2024. 10:35:14;;35,053761;;4.12.2024. 10:36:12;;165,595856;;4.12.2024. 10:36:00;;-10,064672;;4.12.2024. 10:34:58;;-0,817294;;4.12.2024. 10:35:58;;34,936646;;4.12.2024. 10:34:46;;207,367767;;4.12.2024. 10:34:46;;-12,595504;;4.12.2024. 10:36:52;;-0,862329;;4.12.2024. 10:37:10;;34,983227;;
4.12.2024. 10:37:20;;48,485268;;4.12.2024. 10:37:20;;64,149742;;4.12.2024. 11:26:14;;1;;4.12.2024. 11:28:36;;1;;4.12.2024. 10:37:06;;35,113056;;4.12.2024. 10:35:54;;35,003017;;4.12.2024. 10:37:20;;161,120285;;4.12.2024. 10:37:20;;-9,635454;;4.12.2024. 10:37:20;;-0,740569;;4.12.2024. 10:36:46;;35,029812;;4.12.2024. 10:37:08;;211,843353;;4.12.2024. 10:37:14;;-12,884337;;4.12.2024. 10:37:20;;-0,784769;;4.12.2024. 10:37:20;;34,936646;;
4.12.2024. 10:37:58;;47,739342;;4.12.2024. 10:39:10;;63,403816;;4.12.2024. 11:28:34;;1;;4.12.2024. 11:30:40;;4;;4.12.2024. 10:37:36;;35,121002;;4.12.2024. 10:37:44;;35,064354;;4.12.2024. 10:38:02;;159,628433;;4.12.2024. 10:38:02;;-9,592365;;4.12.2024. 10:38:06;;-0,740569;;4.12.2024. 10:38:40;;35,029812;;4.12.2024. 10:39:00;;208,859619;;4.12.2024. 10:39:02;;-12,717543;;4.12.2024. 10:38:00;;-0,784769;;4.12.2024. 10:39:54;;34,983227;;
4.12.2024. 10:39:18;;49,977127;;4.12.2024. 10:39:36;;64,895668;;4.12.2024. 11:30:40;;4;;4.12.2024. 11:33:20;;4;;4.12.2024. 10:39:56;;35,065754;;4.12.2024. 10:39:54;;35,014576;;4.12.2024. 10:40:00;;165,595856;;4.12.2024. 10:39:58;;-10,046047;;4.12.2024. 10:39:48;;-0,953232;;4.12.2024. 10:40:00;;34,936646;;4.12.2024. 10:39:46;;211,843353;;4.12.2024. 10:39:54;;-12,878778;;4.12.2024. 10:39:48;;-0,841757;;4.12.2024. 10:40:00;;34,936646;;
4.12.2024. 10:41:36;;48,485268;;4.12.2024. 10:41:56;;63,403816;;4.12.2024. 11:33:20;;4;;4.12.2024. 11:35:38;;4;;4.12.2024. 10:40:06;;35,092876;;4.12.2024. 10:40:44;;35,048195;;4.12.2024. 10:41:24;;161,120285;;4.12.2024. 10:41:18;;-9,797245;;4.12.2024. 10:42:14;;-0,964352;;4.12.2024. 10:41:48;;34,936646;;4.12.2024. 10:41:38;;207,367767;;4.12.2024. 10:41:44;;-12,705311;;4.12.2024. 10:42:04;;-0,801171;;4.12.2024. 10:42:16;;34,936646;;
4.12.2024. 10:42:04;;49,977127;;4.12.2024. 10:42:40;;64,149742;;4.12.2024. 11:35:38;;4;;4.12.2024. 11:35:40;;1;;4.12.2024. 10:41:46;;35,055607;;4.12.2024. 10:41:24;;35,012642;;4.12.2024. 10:42:40;;165,595856;;4.12.2024. 10:42:40;;-9,927067;;4.12.2024. 10:42:40;;-0,920985;;4.12.2024. 10:42:40;;34,983227;;4.12.2024. 10:42:40;;211,843353;;4.12.2024. 10:42:40;;-12,868214;;4.12.2024. 10:42:40;;-0,82202;;4.12.2024. 10:42:40;;34,983227;;
4.12.2024. 10:43:36;;49,977127;;4.12.2024. 10:44:42;;64,149742;;4.12.2024. 11:35:40;;1;;4.12.2024. 11:38:40;;3;;4.12.2024. 10:45:06;;35,106915;;4.12.2024. 10:42:44;;35,02758;;4.12.2024. 10:43:40;;165,595856;;4.12.2024. 10:44:40;;-10,090526;;4.12.2024. 10:43:12;;-0,920985;;4.12.2024. 10:45:02;;35,029812;;4.12.2024. 10:44:28;;211,843353;;4.12.2024. 10:42:50;;-12,868214;;4.12.2024. 10:43:44;;-0,82202;;4.12.2024. 10:44:46;;34,936646;;
4.12.2024. 10:45:14;;47,739342;;4.12.2024. 10:45:20;;63,403816;;4.12.2024. 11:38:40;;3;;4.12.2024. 11:41:20;;3;;4.12.2024. 10:45:20;;35,076344;;4.12.2024. 10:45:14;;35,074593;;4.12.2024. 10:44:40;;161,120285;;4.12.2024. 10:45:20;;-9,793353;;4.12.2024. 10:44:50;;-0,860383;;4.12.2024. 10:45:20;;34,983227;;4.12.2024. 10:45:20;;205,875916;;4.12.2024. 10:45:20;;-12,65833;;4.12.2024. 10:45:20;;-0,786437;;4.12.2024. 10:45:20;;34,983227;;
4.12.2024. 10:46:50;;48,485268;;4.12.2024. 10:47:28;;62,65789;;4.12.2024. 11:41:20;;3;;4.12.2024. 11:44:00;;3;;4.12.2024. 10:46:06;;35,069195;;4.12.2024. 10:46:04;;35,047951;;4.12.2024. 10:47:54;;162,612152;;4.12.2024. 10:46:38;;-9,744983;;4.12.2024. 10:45:44;;-0,900414;;4.12.2024. 10:45:52;;35,029812;;4.12.2024. 10:45:26;;205,875916;;4.12.2024. 10:45:36;;-12,65833;;4.12.2024. 10:47:02;;-0,83314;;4.12.2024. 10:47:42;;34,936646;;
4.12.2024. 10:48:00;;49,977127;;4.12.2024. 10:48:00;;64,149742;;4.12.2024. 11:44:00;;3;;4.12.2024. 11:46:40;;3;;4.12.2024. 10:47:06;;35,095844;;4.12.2024. 10:46:34;;35,018566;;4.12.2024. 10:48:00;;165,595856;;4.12.2024. 10:47:24;;-10,078572;;4.12.2024. 10:46:48;;-0,943224;;4.12.2024. 10:46:52;;34,936646;;4.12.2024. 10:47:48;;211,843353;;4.12.2024. 10:48:00;;-12,769805;;4.12.2024. 10:48:00;;-0,773372;;4.12.2024. 10:48:00;;34,983227;;
4.12.2024. 10:49:28;;48,485268;;4.12.2024. 10:50:08;;63,403816;;4.12.2024. 11:46:40;;3;;4.12.2024. 11:49:18;;1;;4.12.2024. 10:48:06;;35,095085;;4.12.2024. 10:48:24;;35,054848;;4.12.2024. 10:48:54;;167,087708;;4.12.2024. 10:48:54;;-9,988781;;4.12.2024. 10:48:52;;-0,917371;;4.12.2024. 10:50:22;;34,983227;;4.12.2024. 10:49:14;;207,367767;;4.12.2024. 10:49:12;;-12,661944;;4.12.2024. 10:49:14;;-0,752244;;4.12.2024. 10:50:24;;34,983227;;
4.12.2024. 10:50:40;;49,977127;;4.12.2024. 10:50:40;;64,149742;;4.12.2024. 11:49:18;;1;;4.12.2024. 11:49:20;;4;;4.12.2024. 10:49:56;;35,047829;;4.12.2024. 10:50:04;;35,014736;;4.12.2024. 10:49:30;;162,612152;;4.12.2024. 10:49:22;;-9,748596;;4.12.2024. 10:49:22;;-1,006606;;4.12.2024. 10:50:40;;34,936646;;4.12.2024. 10:50:40;;210,351501;;4.12.2024. 10:50:40;;-12,770362;;4.12.2024. 10:50:40;;-0,815348;;4.12.2024. 10:50:40;;34,936646;;
4.12.2024. 10:51:18;;49,977127;;4.12.2024. 10:52:40;;63,403816;;4.12.2024. 11:49:20;;4;;4.12.2024. 11:52:00;;4;;4.12.2024. 10:50:46;;35,061581;;4.12.2024. 10:51:34;;35,014721;;4.12.2024. 10:51:14;;167,087708;;4.12.2024. 10:52:46;;-9,739144;;4.12.2024. 10:51:16;;-0,982699;;4.12.2024. 10:51:20;;34,936646;;4.12.2024. 10:53:14;;210,351501;;4.12.2024. 10:51:30;;-12,770362;;4.12.2024. 10:53:14;;-0,835086;;4.12.2024. 10:53:12;;34,936646;;
4.12.2024. 10:52:38;;48,485268;;4.12.2024. 10:53:20;;64,149742;;4.12.2024. 11:52:00;;4;;4.12.2024. 11:54:40;;4;;4.12.2024. 10:51:56;;35,097462;;4.12.2024. 10:52:24;;35,039909;;4.12.2024. 10:52:36;;161,120285;;4.12.2024. 10:53:20;;-10,016024;;4.12.2024. 10:53:20;;-0,822298;;4.12.2024. 10:52:28;;35,029812;;4.12.2024. 10:53:20;;207,367767;;4.12.2024. 10:52:36;;-12,676123;;4.12.2024. 10:53:20;;-0,800337;;4.12.2024. 10:53:20;;34,983227;;
4.12.2024. 10:53:58;;49,977127;;4.12.2024. 10:53:22;;64,149742;;4.12.2024. 11:54:40;;4;;4.12.2024. 11:57:20;;4;;4.12.2024. 10:53:36;;35,078037;;4.12.2024. 10:55:04;;35,056801;;4.12.2024. 10:53:56;;165,595856;;4.12.2024. 10:53:42;;-10,016024;;4.12.2024. 10:54:08;;-0,915425;;4.12.2024. 10:55:54;;34,983227;;4.12.2024. 10:54:50;;205,875916;;4.12.2024. 10:53:24;;-12,724493;;4.12.2024. 10:55:12;;-0,800337;;4.12.2024. 10:55:50;;34,983227;;
4.12.2024. 10:56:00;;48,485268;;4.12.2024. 10:56:00;;62,65789;;4.12.2024. 11:57:20;;4;;4.12.2024. 11:59:36;;6;;4.12.2024. 10:55:06;;35,124725;;4.12.2024. 10:55:44;;35,021503;;4.12.2024. 10:55:28;;161,120285;;4.12.2024. 10:55:36;;-9,738589;;4.12.2024. 10:56:00;;-0,764476;;4.12.2024. 10:56:00;;35,029812;;4.12.2024. 10:55:36;;208,859619;;4.12.2024. 10:54:50;;-12,604956;;4.12.2024. 10:56:00;;-0,822576;;4.12.2024. 10:56:00;;34,936646;;
4.12.2024. 10:57:26;;48,485268;;4.12.2024. 10:57:28;;62,65789;;4.12.2024. 11:59:34;;6;;4.12.2024. 11:59:48;;1;;4.12.2024. 10:56:46;;35,126431;;4.12.2024. 10:57:04;;35,067261;;4.12.2024. 10:57:16;;162,612152;;4.12.2024. 10:57:18;;-9,75499;;4.12.2024. 10:56:58;;-0,764476;;4.12.2024. 10:58:36;;34,983227;;4.12.2024. 10:57:44;;210,351501;;4.12.2024. 10:57:20;;-12,540462;;4.12.2024. 10:56:50;;-0,863719;;4.12.2024. 10:58:22;;34,936646;;
4.12.2024. 10:58:40;;50,723053;;4.12.2024. 10:57:52;;64,149742;;4.12.2024. 11:59:46;;1;;4.12.2024. 12:02:32;;1;;4.12.2024. 10:58:06;;35,077793;;4.12.2024. 10:58:04;;35,028309;;4.12.2024. 10:58:32;;167,087708;;4.12.2024. 10:58:40;;-10,051329;;4.12.2024. 10:58:40;;-0,903472;;4.12.2024. 10:58:40;;35,029812;;4.12.2024. 10:58:40;;207,367767;;4.12.2024. 10:57:50;;-12,763968;;4.12.2024. 10:57:48;;-0,738067;;4.12.2024. 10:58:40;;34,983227;;
4.12.2024. 11:00:46;;50,723053;;4.12.2024. 11:00:12;;62,65789;;4.12.2024. 12:02:38;;1;;4.12.2024. 12:02:40;;5;;4.12.2024. 11:00:16;;35,174747;;4.12.2024. 11:00:14;;35,125473;;4.12.2024. 11:01:02;;167,087708;;4.12.2024. 11:00:34;;-10,217846;;4.12.2024. 11:00:20;;-0,861773;;4.12.2024. 11:00:16;;35,076393;;4.12.2024. 10:59:58;;207,367767;;4.12.2024. 11:00:06;;-12,616353;;4.12.2024. 11:00:00;;-0,778097;;4.12.2024. 11:00:20;;35,029812;;
4.12.2024. 11:01:20;;49,231194;;4.12.2024. 11:01:20;;64,149742;;4.12.2024. 12:02:40;;6;;4.12.2024. 12:03:54;;6;;4.12.2024. 11:01:16;;34,943836;;4.12.2024. 11:01:20;;34,899033;;4.12.2024. 11:01:20;;164,104004;;4.12.2024. 11:01:20;;-9,863407;;4.12.2024. 11:01:06;;-0,94656;;4.12.2024. 11:01:12;;34,796902;;4.12.2024. 11:01:20;;213,335205;;4.12.2024. 11:01:20;;-12,885171;;4.12.2024. 11:01:20;;-0,76809;;4.12.2024. 11:01:20;;34,843479;;
4.12.2024. 11:02:42;;48,485268;;4.12.2024. 11:03:04;;64,895668;;4.12.2024. 12:03:56;;6;;4.12.2024. 12:04:16;;1;;4.12.2024. 11:01:26;;34,970787;;4.12.2024. 11:02:54;;34,886635;;4.12.2024. 11:02:24;;161,120285;;4.12.2024. 11:02:36;;-9,745539;;4.12.2024. 11:02:06;;-0,866499;;4.12.2024. 11:02:52;;34,796902;;4.12.2024. 11:02:12;;214,827057;;4.12.2024. 11:03:14;;-12,959674;;4.12.2024. 11:02:32;;-0,797001;;4.12.2024. 11:03:14;;34,796902;;
